1.31e+11, 0.015411
1.315e+11, 0.0155469
1.32e+11, 0.0156836
1.325e+11, 0.0158213
1.33e+11, 0.01596
1.335e+11, 0.0160996
1.34e+11, 0.0162402
1.345e+11, 0.0163818
1.35e+11, 0.0165244
1.355e+11, 0.016668
1.36e+11, 0.0168126
1.365e+11, 0.0169583
1.37e+11, 0.0171051
1.375e+11, 0.017253
1.38e+11, 0.0174021
1.385e+11, 0.0175522
1.39e+11, 0.0177035
1.395e+11, 0.017856
1.4e+11, 0.0180097
1.405e+11, 0.0181647
1.41e+11, 0.0183209
1.415e+11, 0.0184784
1.42e+11, 0.0186372
1.425e+11, 0.0187973
1.43e+11, 0.0189589
1.435e+11, 0.0191218
1.44e+11, 0.0192869
1.445e+11, 0.0194527
1.45e+11, 0.0196201
1.455e+11, 0.0197891
1.46e+11, 0.0199596
1.465e+11, 0.0201318
1.47e+11, 0.0203057
1.475e+11, 0.0204813
1.48e+11, 0.0206588
1.485e+11, 0.020838
1.49e+11, 0.0210192
1.495e+11, 0.0212023
1.5e+11, 0.021388
1.505e+11, 0.0215752
1.51e+11, 0.0217647
1.515e+11, 0.0219564
1.52e+11, 0.0221504
1.525e+11, 0.0223469
1.53e+11, 0.0225459
1.535e+11, 0.0227475
1.54e+11, 0.0229518
1.545e+11, 0.0231589
1.55e+11, 0.023369
1.555e+11, 0.0235822
1.56e+11, 0.0237986
1.565e+11, 0.0240184
1.57e+11, 0.0242417
1.575e+11, 0.0244687
1.58e+11, 0.0246996
1.585e+11, 0.0249346
1.59e+11, 0.0251739
1.595e+11, 0.0254177
1.6e+11, 0.0256663
1.605e+11, 0.02592
1.61e+11, 0.026179
1.615e+11, 0.0264438
1.62e+11, 0.0267146
1.625e+11, 0.0269918
1.63e+11, 0.0272758
1.635e+11, 0.0275672
1.64e+11, 0.0278876
1.645e+11, 0.0281954
1.65e+11, 0.0285122
1.655e+11, 0.0288387
1.66e+11, 0.0291757
1.665e+11, 0.0295241
1.67e+11, 0.0298848
1.675e+11, 0.0302589
1.68e+11, 0.0306476
1.685e+11, 0.0310523
1.69e+11, 0.0314745
1.695e+11, 0.031916
1.7e+11, 0.0323787
1.705e+11, 0.0328651
1.71e+11, 0.0333777
1.715e+11, 0.0339196
1.72e+11, 0.0344944
1.725e+11, 0.0351063
1.73e+11, 0.0357601
1.735e+11, 0.0364616
1.74e+11, 0.0372176
1.745e+11, 0.0380366
1.75e+11, 0.0389282
1.755e+11, 0.0399046
1.76e+11, 0.0409803
1.765e+11, 0.0421735
1.77e+11, 0.0435063
1.775e+11, 0.0450062
1.78e+11, 0.0467071
