#stokes,freq,ind,real,imag,eta
6,2052,29,1.33330360,-0.89194187,1.08112000
6,2052,30,-1.38722181,-1.78836419,1.08112000
6,2052,31,-1.59801959,5.13437977,1.08112000
6,2052,32,-1.94932172,-6.86807721,1.08112000
6,2052,33,0.86535915,4.83845464,1.08112000
6,2052,34,-2.39614801,-1.09989630,1.08112000
6,2052,35,-5.91412386,-16.07815195,1.08112000
6,2052,36,6.36565653,8.59590031,1.08112000
6,2052,37,-1.46668205,-5.63581232,1.08112000
6,2052,38,2.97986919,2.03497205,1.08112000
6,2052,39,-2.36608925,-4.43171083,1.08112000
6,2052,40,-5.84990221,0.01967860,1.08112000
6,2052,41,-2.11179650,-0.52029327,1.08112000
6,2052,42,-4.84562991,1.30326622,1.08112000
6,2052,43,0.64500532,2.48192589,1.08112000
6,2052,44,-2.38358099,1.26855318,1.08112000
6,2052,45,-1.35422874,1.97032362,1.08112000
6,2052,46,-1.54996258,0.34236400,1.08112000
6,2052,47,-0.21160687,0.32116181,1.08112000
6,2052,48,1.07836059,1.94763360,1.08112000
6,2052,49,0.73811123,-2.90216733,1.08112000
6,2052,50,0.11528625,2.78912863,1.08112000
6,2052,51,2.31936373,0.41364125,1.08112000
6,2052,52,0.05730992,1.93118088,1.08112000
6,2052,53,-1.63339381,-2.94373316,1.08112000
6,2052,54,4.65790667,3.92934990,1.08112000
6,2052,55,-0.92249598,-1.50734303,1.08112000
6,2052,56,-1.28517768,-0.84545751,1.08112000
6,2052,57,-0.63877030,0.31028324,1.08112000
6,2052,58,0.05698339,1.11087707,1.08112000
6,2052,59,1.05945066,0.98125785,1.08112000
6,2052,60,4.95954359,-0.29278070,1.08112000
6,2052,61,3.24971231,-0.58939355,1.08112000
6,2052,62,6.89147648,-1.66787806,1.08112000
6,2052,63,0.74746391,-2.10039391,1.08112000
6,2052,64,2.82732533,-0.31291432,1.08112000
6,2052,65,2.92031065,0.23877104,1.08112000
7,2052,0,0.17181523,0.31985805,1.08112000
7,2052,1,0.67543455,0.33517846,1.08112000
7,2052,2,8.24736475,-7.99024755,1.08112000
7,2052,3,12.72182697,-118.85840583,1.08112000
7,2052,4,2.29705763,-0.67335115,1.08112000
7,2052,5,-5.13415399,-0.62249878,1.08112000
7,2052,6,4.11930359,2.49628196,1.08112000
7,2052,7,2.59512519,-0.06925024,1.08112000
7,2052,8,7.50073864,-9.26419455,1.08112000
7,2052,9,-22.58395264,18.34927650,1.08112000
7,2052,10,-18.26254117,219.58986061,1.08112000
7,2052,11,-3.74121485,-8.73130638,1.08112000
7,2052,12,-1.84686265,0.38716502,1.08112000
7,2052,13,8.22276450,1.15873941,1.08112000
7,2052,14,-2.24234933,-0.17187472,1.08112000
7,2052,15,-1.06845998,1.44833313,1.08112000
7,2052,16,-1.44302457,-1.38123298,1.08112000
7,2052,17,-0.06723890,-1.99120323,1.08112000
7,2052,18,5.22469495,-3.48955703,1.08112000
7,2052,19,-6.93072690,12.41474784,1.08112000
7,2052,20,-3.18799534,-2.42023168,1.08112000
7,2052,21,-12.37344166,52.79597864,1.08112000
7,2052,22,2.53943585,3.09493072,1.08112000
7,2052,23,-2.03096272,15.90961568,1.08112000
7,2052,24,4.91242572,-1.19004174,1.08112000
7,2052,25,-2.06495869,1.10771412,1.08112000
7,2052,26,2.32684121,-0.18794273,1.08112000
7,2052,27,-2.36885461,-3.44558189,1.08112000
7,2052,28,-0.91893724,0.80241779,1.08112000
7,2052,29,-0.67805433,-1.14270452,1.08112000
7,2052,30,2.21796678,-0.85798790,1.08112000
7,2052,31,0.76222424,4.64354701,1.08112000
7,2052,32,1.57779248,-4.81646433,1.08112000
7,2052,33,-0.67211130,-1.78792520,1.08112000
7,2052,34,2.52946989,1.74745406,1.08112000
7,2052,35,6.71322257,-9.75662837,1.08112000
7,2052,36,2.17516552,-4.65999705,1.08112000
7,2052,37,-0.65361601,2.40737732,1.08112000
7,2052,38,0.03132277,0.83793049,1.08112000
7,2052,39,-0.78766221,2.36902391,1.08112000
7,2052,40,-5.60006340,0.93390737,1.08112000
7,2052,41,-2.06240758,-2.28278644,1.08112000
7,2052,42,-4.80465252,0.67389850,1.08112000
7,2052,43,0.70862541,4.58313049,1.08112000
7,2052,44,-2.41988140,1.75251887,1.08112000
7,2052,45,0.80669270,1.99941148,1.08112000
7,2052,46,0.39818709,-0.30807800,1.08112000
7,2052,47,0.83343789,0.60150680,1.08112000
7,2052,48,-1.13678543,1.13974305,1.08112000
7,2052,49,-0.64041203,-3.01815692,1.08112000
7,2052,50,0.44651595,1.77521350,1.08112000
7,2052,51,-2.94848050,3.75247058,1.08112000
7,2052,52,-0.43867083,-0.63146538,1.08112000
7,2052,53,1.78479805,-1.99486777,1.08112000
7,2052,54,-4.64321323,3.79117868,1.08112000
7,2052,55,0.02639238,1.39810478,1.08112000
7,2052,56,-0.66358151,1.04341171,1.08112000
7,2052,57,0.19305815,-0.17022738,1.08112000
7,2052,58,0.55593443,-1.70715449,1.08112000
7,2052,59,-0.24088312,-0.35974130,1.08112000
7,2052,60,4.65264173,-0.15108056,1.08112000
7,2052,61,3.30315037,1.49431700,1.08112000
7,2052,62,6.98159126,-1.29720510,1.08112000
7,2052,63,0.69473707,-1.68773708,1.08112000
7,2052,64,2.75863568,-2.11245036,1.08112000
7,2052,65,3.00074210,-1.83568401,1.08112000
8,2052,0,309.29546923,-0.44727102,1.08112000
8,2052,1,-0.36951863,-33.77769541,1.08112000
8,2052,2,-10.68449658,18.29869870,1.08112000
8,2052,3,-251.65675061,-36.13658797,1.08112000
8,2052,4,-73.88217436,-13.75094234,1.08112000
8,2052,5,6.99820682,0.38970845,1.08112000
8,2052,6,-1.66633783,-2.45662817,1.08112000
8,2052,7,-1.32392441,23.37392399,1.08112000
8,2052,8,-6.44309430,1.94138000,1.08112000
8,2052,9,17.15259922,-14.78230130,1.08112000
8,2052,10,460.22694699,66.72456851,1.08112000
8,2052,11,-18.75716433,-2.65516180,1.08112000
8,2052,12,-210.83617726,19.67770077,1.08112000
8,2052,13,5.35013740,-0.92584233,1.08112000
8,2052,14,-61.74497922,1.12097598,1.08112000
8,2052,15,1.14578510,3.16187356,1.08112000
8,2052,16,1.10927649,2.82307579,1.08112000
8,2052,17,2.53388502,10.35677038,1.08112000
8,2052,18,-4.30853544,5.14629870,1.08112000
8,2052,19,10.61715771,-8.96282576,1.08112000
8,2052,20,-0.05668476,1.72459418,1.08112000
8,2052,21,112.48891430,15.71554272,1.08112000
8,2052,22,9.42038796,1.95619579,1.08112000
8,2052,23,33.81738134,4.88709047,1.08112000
8,2052,24,71.21223989,1.97956041,1.08112000
8,2052,25,-10.70428692,0.61925528,1.08112000
8,2052,26,81.28162425,-4.59786123,1.08112000
8,2052,27,0.86126825,0.84651675,1.08112000
8,2052,28,-0.48728445,-3.10314853,1.08112000
8,2052,29,-1.72741907,-3.31662965,1.08112000
8,2052,30,0.25336280,-0.48905380,1.08112000
8,2052,31,-1.39977755,-9.29529679,1.08112000
8,2052,32,-2.33486312,-12.83418600,1.08112000
8,2052,33,2.32859737,-4.30630765,1.08112000
8,2052,34,-0.06795273,-1.15086750,1.08112000
8,2052,35,-9.38435834,5.95709213,1.08112000
8,2052,36,-5.24058081,-1.84178436,1.08112000
8,2052,37,7.45655212,0.73472940,1.08112000
8,2052,38,-7.03996027,-0.71015946,1.08112000
8,2052,39,5.22266790,0.72727496,1.08112000
8,2052,40,-24.75926170,-11.68876001,1.08112000
8,2052,41,3.39979423,0.86360053,1.08112000
8,2052,42,-35.62691067,4.32317757,1.08112000
8,2052,43,-3.96544561,-0.92867957,1.08112000
8,2052,44,-60.91673722,1.15993798,1.08112000
8,2052,45,1.21673665,2.51218808,1.08112000
8,2052,46,0.95283204,1.65312820,1.08112000
8,2052,47,0.83604950,2.88323209,1.08112000
8,2052,48,-0.25158208,-2.08400269,1.08112000
8,2052,49,0.78529917,2.16166945,1.08112000
8,2052,50,0.12525452,11.57074255,1.08112000
8,2052,51,0.71735202,0.77760471,1.08112000
8,2052,52,0.53556846,-0.15020484,1.08112000
8,2052,53,-1.97523280,1.70173368,1.08112000
8,2052,54,3.42092092,-4.43410711,1.08112000
8,2052,55,1.69077274,-0.10662922,1.08112000
8,2052,56,-2.50995146,0.45707515,1.08112000
8,2052,57,-1.90519059,0.22829055,1.08112000
8,2052,58,2.04369138,-0.15104977,1.08112000
8,2052,59,0.60446406,-0.39148226,1.08112000
8,2052,60,38.08653620,9.69213212,1.08112000
8,2052,61,1.94024158,-1.31176100,1.08112000
8,2052,62,-19.02960935,3.63483907,1.08112000
8,2052,63,3.45737877,-0.14766942,1.08112000
8,2052,64,54.38383702,-0.66345173,1.08112000
8,2052,65,2.84365821,0.82956130,1.08112000
5,2180,0,236.65011157,0.06816395,1.06719000
5,2180,1,-0.06599057,8.73488785,1.06719000
5,2180,2,7.27332847,-33.71241066,1.06719000
5,2180,3,-26.95473238,-82.61310191,1.06719000
5,2180,4,-92.00927015,-5.59860190,1.06719000
5,2180,5,15.78137539,2.32375910,1.06719000
5,2180,6,-1.03557896,3.26867936,1.06719000
5,2180,7,0.71667340,-3.68960888,1.06719000
5,2180,8,11.23750226,14.52926099,1.06719000
5,2180,9,-20.51576639,2.83377598,1.06719000
5,2180,10,49.65284666,154.68576590,1.06719000
5,2180,11,12.92504301,-2.47200166,1.06719000
5,2180,12,-181.34476318,12.05667941,1.06719000
5,2180,13,-6.55671909,-1.09850867,1.06719000
5,2180,14,-45.53661518,0.23235964,1.06719000
5,2180,15,2.45371416,2.21091545,1.06719000
5,2180,16,1.26315973,-8.89330388,1.06719000
5,2180,17,3.53405493,-6.71141007,1.06719000
5,2180,18,7.19997859,6.95672825,1.06719000
5,2180,19,-14.64130568,-6.26814097,1.06719000
5,2180,20,0.14300457,9.50061357,1.06719000
5,2180,21,25.23083680,45.73446892,1.06719000
5,2180,22,0.09113112,-1.02137555,1.06719000
5,2180,23,5.55359379,12.20417489,1.06719000
5,2180,24,77.50015756,2.75252884,1.06719000
5,2180,25,0.00638173,2.97712910,1.06719000
5,2180,26,69.24027341,-1.49013705,1.06719000
5,2180,27,-1.44519446,-1.84843852,1.06719000
5,2180,28,0.49274803,0.50646534,1.06719000
5,2180,29,-1.33518078,1.27953430,1.06719000
5,2180,30,-1.91164973,3.47400373,1.06719000
5,2180,31,-3.82595968,3.36603338,1.06719000
5,2180,32,2.88258117,-10.82708431,1.06719000
5,2180,33,-4.73883766,-1.75552659,1.06719000
5,2180,34,-0.90411653,-3.99577014,1.06719000
5,2180,35,12.07766219,1.69255819,1.06719000
5,2180,36,-13.61586423,-6.78018668,1.06719000
5,2180,37,5.49539060,3.10114640,1.06719000
5,2180,38,-2.41998907,-0.47517218,1.06719000
5,2180,39,2.07550993,2.41116556,1.06719000
5,2180,40,-18.33077488,-12.60410246,1.06719000
5,2180,41,-0.87068882,-2.77134869,1.06719000
5,2180,42,-21.81772332,3.73363439,1.06719000
5,2180,43,-1.60409928,0.11547305,1.06719000
5,2180,44,-38.76335399,1.73749413,1.06719000
5,2180,45,0.88740205,0.96833180,1.06719000
5,2180,46,-0.54420287,-3.29933610,1.06719000
5,2180,47,1.20665213,-1.75212954,1.06719000
5,2180,48,1.10648873,0.75396792,1.06719000
5,2180,49,0.73889231,-0.27962357,1.06719000
5,2180,50,-0.43355799,8.43156625,1.06719000
5,2180,51,0.10671097,3.67203318,1.06719000
5,2180,52,1.07155396,1.35914357,1.06719000
5,2180,53,2.55999765,0.29444800,1.06719000
5,2180,54,-5.92874833,-0.74480222,1.06719000
5,2180,55,2.24075356,-0.43902290,1.06719000
5,2180,56,8.80812607,1.38581380,1.06719000
5,2180,57,-2.19543842,-0.40776335,1.06719000
5,2180,58,-3.36981172,-1.03585081,1.06719000
5,2180,59,0.76706894,0.79019295,1.06719000
5,2180,60,37.96759791,9.65972318,1.06719000
5,2180,61,5.17463935,1.39854918,1.06719000
5,2180,62,5.31362697,-0.58627404,1.06719000
5,2180,63,4.56773633,0.61088543,1.06719000
5,2180,64,60.46672256,-2.02516925,1.06719000
5,2180,65,-0.16729782,1.84516673,1.06719000
6,2180,0,4.21168490,1.06077887,1.06719000
6,2180,1,-1.75471169,1.44755255,1.06719000
6,2180,2,-18.15735827,-12.58192892,1.06719000
6,2180,3,189.12820921,59.13505416,1.06719000
6,2180,4,-1.04518499,0.41912246,1.06719000
6,2180,5,-0.10189812,-0.88188040,1.06719000
6,2180,6,1.70731544,4.15592952,1.06719000
6,2180,7,2.95482008,-3.25323448,1.06719000
6,2180,8,-17.33050039,-13.50262113,1.06719000
6,2180,9,32.56113264,29.27748864,1.06719000
6,2180,10,-335.66909369,-116.67703146,1.06719000
6,2180,11,19.58223911,-2.44956455,1.06719000
6,2180,12,-0.24164303,-1.20307147,1.06719000
6,2180,13,7.81502595,1.99669417,1.06719000
6,2180,14,-2.60920815,-2.08959821,1.06719000
6,2180,15,3.40771676,0.63497194,1.06719000
6,2180,16,-1.07087252,0.51118282,1.06719000
6,2180,17,0.24372379,-1.36121852,1.06719000
6,2180,18,-5.57071695,-6.70183805,1.06719000
6,2180,19,12.82182423,15.41569366,1.06719000
6,2180,20,-0.23236236,-0.28491625,1.06719000
6,2180,21,-70.40786075,-38.21845606,1.06719000
6,2180,22,-12.39836565,2.50619985,1.06719000
6,2180,23,-23.48327960,-9.35949502,1.06719000
6,2180,24,3.63490013,2.64082632,1.06719000
6,2180,25,-2.15658110,-0.94083191,1.06719000
6,2180,26,-0.00945967,0.98382485,1.06719000
6,2180,27,-0.31232203,-0.45041095,1.06719000
6,2180,28,2.22979732,0.71898045,1.06719000
6,2180,29,-1.93757283,-2.25724205,1.06719000
6,2180,30,-1.34161710,-2.10593286,1.06719000
6,2180,31,-2.05261761,3.00208166,1.06719000
6,2180,32,-2.44644270,-3.90013046,1.06719000
6,2180,33,7.24530053,4.95946843,1.06719000
6,2180,34,-1.46220155,-0.29093062,1.06719000
6,2180,35,-14.59380039,-15.18640680,1.06719000
6,2180,36,6.75661865,4.41161741,1.06719000
6,2180,37,-1.41868526,-2.14584288,1.06719000
6,2180,38,2.93457992,0.71106835,1.06719000
6,2180,39,-2.74304594,-2.17816118,1.06719000
6,2180,40,-3.63165688,-0.96275741,1.06719000
6,2180,41,-3.30718172,1.21902281,1.06719000
6,2180,42,-3.35061583,-0.86625584,1.06719000
6,2180,43,2.65703255,3.19679078,1.06719000
6,2180,44,-0.72197963,-0.76894801,1.06719000
6,2180,45,0.17588877,1.97815072,1.06719000
6,2180,46,-1.68853769,-0.23272034,1.06719000
6,2180,47,1.23286804,1.49133996,1.06719000
6,2180,48,1.21545561,1.61893127,1.06719000
6,2180,49,0.41893542,-2.21994827,1.06719000
6,2180,50,-0.26613113,0.59580445,1.06719000
6,2180,51,-1.28651238,-0.31246750,1.06719000
6,2180,52,1.66213653,0.93668721,1.06719000
6,2180,53,-3.18152979,-3.19593124,1.06719000
6,2180,54,5.81661652,4.91640264,1.06719000
6,2180,55,-0.35845187,-0.49781777,1.06719000
6,2180,56,-2.44329748,-0.81040655,1.06719000
6,2180,57,-0.70860452,-0.04966540,1.06719000
6,2180,58,0.45388850,1.58848436,1.06719000
6,2180,59,1.03500238,-0.69499870,1.06719000
6,2180,60,2.56014970,-0.55759149,1.06719000
6,2180,61,2.64822297,-2.63132525,1.06719000
6,2180,62,5.73151946,0.22653311,1.06719000
6,2180,63,-1.36650543,-4.31313202,1.06719000
6,2180,64,1.27388395,0.07681621,1.06719000
6,2180,65,1.64283567,-0.27017674,1.06719000
7,2180,0,4.25030230,-2.14648669,1.06719000
7,2180,1,0.99729319,0.23874757,1.06719000
7,2180,2,7.37029664,-6.88201145,1.06719000
7,2180,3,291.08430106,87.30357777,1.06719000
7,2180,4,-2.20253206,-0.21681252,1.06719000
7,2180,5,-1.94470294,-0.04197711,1.06719000
7,2180,6,3.98700898,2.05075402,1.06719000
7,2180,7,1.89596116,-1.68389890,1.06719000
7,2180,8,4.82391158,-7.64696726,1.06719000
7,2180,9,-10.01136740,13.46298073,1.06719000
7,2180,10,-522.64102068,-151.52636690,1.06719000
7,2180,11,30.86471711,8.21072194,1.06719000
7,2180,12,0.82158247,-0.93183087,1.06719000
7,2180,13,9.75712185,-2.94385495,1.06719000
7,2180,14,-2.68456082,5.51203836,1.06719000
7,2180,15,-3.21275629,1.40531333,1.06719000
7,2180,16,0.79919277,1.10086059,1.06719000
7,2180,17,-0.12444953,0.02486133,1.06719000
7,2180,18,1.75066872,0.18359055,1.06719000
7,2180,19,-0.04415422,9.92527983,1.06719000
7,2180,20,-1.33630494,0.46576779,1.06719000
7,2180,21,-113.32820689,-33.46987196,1.06719000
7,2180,22,-17.24360904,-8.71654693,1.06719000
7,2180,23,-37.27051028,-10.94945169,1.06719000
7,2180,24,3.97779751,-2.34262737,1.06719000
7,2180,25,-2.13079852,2.96212559,1.06719000
7,2180,26,1.45691049,-4.31388528,1.06719000
7,2180,27,-2.84751996,-0.74082417,1.06719000
7,2180,28,-2.15529643,0.36846810,1.06719000
7,2180,29,0.34175584,-2.31431175,1.06719000
7,2180,30,-0.09377528,-2.08724561,1.06719000
7,2180,31,0.50564945,2.17198963,1.06719000
7,2180,32,-0.58953800,-3.46385921,1.06719000
7,2180,33,-3.37513852,0.13933757,1.06719000
7,2180,34,3.08708887,1.47638966,1.06719000
7,2180,35,4.80809372,-6.52041708,1.06719000
7,2180,36,8.50539972,1.34784089,1.06719000
7,2180,37,-6.75179455,-1.58422397,1.06719000
7,2180,38,5.07075355,4.51184291,1.06719000
7,2180,39,-4.80242212,-1.39937282,1.06719000
7,2180,40,-3.45448475,2.83484007,1.06719000
7,2180,41,-3.20604693,-4.17144827,1.06719000
7,2180,42,-5.18400645,1.16925797,1.06719000
7,2180,43,3.84669535,1.51372245,1.06719000
7,2180,44,-2.26539537,2.11836831,1.06719000
7,2180,45,0.99148688,0.65771182,1.06719000
7,2180,46,0.37987968,-0.50071310,1.06719000
7,2180,47,0.93211698,0.94946128,1.06719000
7,2180,48,0.11942123,0.85073108,1.06719000
7,2180,49,-0.72957440,-2.27778324,1.06719000
7,2180,50,0.83582580,0.52487168,1.06719000
7,2180,51,-0.21936556,0.46038583,1.06719000
7,2180,52,-2.32685136,-1.91563526,1.06719000
7,2180,53,0.75042329,-1.37534592,1.06719000
7,2180,54,-1.33149771,1.02071531,1.06719000
7,2180,55,-0.92760044,1.94315657,1.06719000
7,2180,56,-0.95961200,0.76434303,1.06719000
7,2180,57,0.89185732,-1.08707489,1.06719000
7,2180,58,-0.20057736,-2.17586399,1.06719000
7,2180,59,1.29911642,1.39053805,1.06719000
7,2180,60,2.33872831,0.01963722,1.06719000
7,2180,61,1.50168699,4.49875506,1.06719000
7,2180,62,6.23264369,-0.44570588,1.06719000
7,2180,63,-2.06979912,0.75292243,1.06719000
7,2180,64,1.89556766,-1.58688129,1.06719000
7,2180,65,2.14113465,1.18272900,1.06719000
8,2180,0,246.05520886,-0.59171479,1.06719000
8,2180,1,-0.61275635,-31.62410847,1.06719000
8,2180,2,1.17671889,25.26956480,1.06719000
8,2180,3,-363.30460678,-126.11695470,1.06719000
8,2180,4,-100.82791668,-5.15946610,1.06719000
8,2180,5,7.37146811,0.51005908,1.06719000
8,2180,6,-3.13778466,-0.00430708,1.06719000
8,2180,7,-2.41134639,29.06467759,1.06719000
8,2180,8,3.87459310,26.66002913,1.06719000
8,2180,9,-6.68591384,-53.81181682,1.06719000
8,2180,10,651.90496624,230.10714028,1.06719000
8,2180,11,-22.56126016,-6.57434232,1.06719000
8,2180,12,-179.57734574,12.41316067,1.06719000
8,2180,13,0.68282195,-0.41037392,1.06719000
8,2180,14,-48.97209032,-0.22926236,1.06719000
8,2180,15,0.62185538,4.54275717,1.06719000
8,2180,16,3.13706843,-3.47109451,1.06719000
8,2180,17,6.32929060,7.83712089,1.06719000
8,2180,18,3.86508046,18.87950258,1.06719000
8,2180,19,-2.69239076,-28.94760910,1.06719000
8,2180,20,-0.88007303,4.70711113,1.06719000
8,2180,21,155.08422540,60.59726170,1.06719000
8,2180,22,16.78894947,5.99257153,1.06719000
8,2180,23,47.77766443,17.39655972,1.06719000
8,2180,24,77.31919772,0.78517161,1.06719000
8,2180,25,-6.76525050,1.48315472,1.06719000
8,2180,26,68.22993538,-3.28490459,1.06719000
8,2180,27,-3.82433658,1.22296873,1.06719000
8,2180,28,0.44974386,-2.24175090,1.06719000
8,2180,29,-1.37311109,-4.04243914,1.06719000
8,2180,30,-0.68428912,1.29669569,1.06719000
8,2180,31,-3.66364556,-11.97385600,1.06719000
8,2180,32,-1.81643764,-6.58297218,1.06719000
8,2180,33,-0.68431013,-12.51115295,1.06719000
8,2180,34,1.02650450,-1.91504809,1.06719000
8,2180,35,1.66608951,29.11100642,1.06719000
8,2180,36,-9.19622289,-4.34762743,1.06719000
8,2180,37,10.80855126,2.61504413,1.06719000
8,2180,38,-9.17981255,-3.65194687,1.06719000
8,2180,39,7.18494265,2.93302778,1.06719000
8,2180,40,-19.83519262,-10.89186740,1.06719000
8,2180,41,2.61022998,-1.54414027,1.06719000
8,2180,42,-19.33720054,5.36652470,1.06719000
8,2180,43,-1.03248030,-2.22618385,1.06719000
8,2180,44,-35.43165820,0.07642871,1.06719000
8,2180,45,-0.01090679,3.69183711,1.06719000
8,2180,46,0.36161141,2.74174000,1.06719000
8,2180,47,1.44937716,1.39295363,1.06719000
8,2180,48,-0.35299412,0.22936695,1.06719000
8,2180,49,0.45874290,3.65476029,1.06719000
8,2180,50,0.40638836,11.13095652,1.06719000
8,2180,51,-0.09877571,2.82724354,1.06719000
8,2180,52,0.27501249,1.19532987,1.06719000
8,2180,53,0.63464262,6.05100390,1.06719000
8,2180,54,-1.64687517,-11.35832595,1.06719000
8,2180,55,0.41726870,0.29212266,1.06719000
8,2180,56,-2.62421111,0.03070590,1.06719000
8,2180,57,-1.54824125,0.53778672,1.06719000
8,2180,58,2.67674760,0.10287118,1.06719000
8,2180,59,-1.68297858,-0.48455252,1.06719000
8,2180,60,38.60633343,9.36564678,1.06719000
8,2180,61,3.92321521,0.59996350,1.06719000
8,2180,62,4.96522478,-1.43462186,1.06719000
8,2180,63,4.56369813,2.33640776,1.06719000
8,2180,64,61.98837501,-1.22183205,1.06719000
8,2180,65,1.00365955,0.55387681,1.06719000
5,2308,0,186.98813437,-0.99126012,1.06778000
5,2308,1,0.56286554,45.93939217,1.06778000
5,2308,2,-4.58159800,-23.42553965,1.06778000
5,2308,3,302.82696521,33.24208710,1.06778000
5,2308,4,-65.86956462,-2.61010891,1.06778000
5,2308,5,9.74847870,-0.14585500,1.06778000
5,2308,6,1.29308985,6.94643804,1.06778000
5,2308,7,-1.04507806,-31.51985756,1.06778000
5,2308,8,-4.52600432,27.76701712,1.06778000
