#stokes,freq,ind,real,imag,eta
5,1168,30,2.3654863,5.91884936,1
5,1168,31,6.70714627,13.45091657,1
5,1168,32,-4.01177961,-19.53804249,1
5,1168,33,26.13530511,22.04913615,1
5,1168,34,-10.40867398,3.28311601,1
5,1168,35,-72.6295465,-45.07896264,1
5,1168,36,-7.31053229,2.5650705,1
5,1168,37,2.28615327,-1.06790718,1
5,1168,38,-0.11821179,-0.17170355,1
5,1168,39,2.92634809,-0.63730561,1
5,1168,40,-84.27616354,-17.19452835,1
5,1168,41,0.59141115,1.27830157,1
5,1168,42,-221.0845387,43.65791228,1
5,1168,43,-24.35896143,10.31243832,1
5,1168,44,-78.13295463,6.55383818,1
5,1168,45,-1.05155571,4.28409107,1
5,1168,46,-10.84342648,9.86261495,1
5,1168,47,-3.50952392,4.02376897,1
5,1168,48,-2.16287044,-11.93172495,1
5,1168,49,2.90286241,-4.30968439,1
5,1168,50,-0.32825692,-0.78253987,1
5,1168,51,5.39123017,-5.16101753,1
5,1168,52,6.64133226,0.54368745,1
5,1168,53,-14.17245222,-9.4074783,1
5,1168,54,28.97040703,21.86012558,1
5,1168,55,-0.68146073,-0.77058064,1
5,1168,56,4.41265148,-1.08523189,1
5,1168,57,1.05090348,-0.53275939,1
5,1168,58,2.63496387,-0.73562246,1
5,1168,59,0.34635429,-0.15660492,1
5,1168,60,39.66319389,14.97290438,1
5,1168,61,-1.31356836,-1.35207087,1
5,1168,62,188.2734765,-47.45353989,1
5,1168,63,12.7921305,-6.59937725,1
5,1168,64,48.30080607,-5.43592889,1
5,1168,65,-1.75294265,-0.23114313,1
6,1168,0,-0.58005585,-0.16780062,1
6,1168,1,-2.36991046,2.61980234,1
6,1168,2,28.68532467,-48.94879513,1
6,1168,3,21.83139351,64.05097836,1
6,1168,4,-8.16049239,7.58117262,1
6,1168,5,-22.0538255,48.84350093,1
6,1168,6,-2.17791107,4.59971729,1
6,1168,7,2.56998473,1.29290504,1
6,1168,8,34.08002498,-55.74032004,1
6,1168,9,-66.36432528,114.7994347,1
6,1168,10,-42.9077542,-132.8388877,1
6,1168,11,13.06519304,36.49969668,1
6,1168,12,9.22110488,-6.29072749,1
6,1168,13,24.67280436,-37.02779589,1
6,1168,14,8.21628724,-6.05538435,1
6,1168,15,-3.00786941,4.22766432,1
6,1168,16,-1.26452799,1.74982844,1
6,1168,17,6.91449578,-8.37140869,1
6,1168,18,23.33079367,-33.96824754,1
6,1168,19,-43.18274607,58.48575917,1
6,1168,20,-3.90312605,4.34705973,1
6,1168,21,1.25685011,-4.97907206,1
6,1168,22,-3.45998585,-9.98682064,1
6,1168,23,-2.09392326,-6.78200922,1
6,1168,24,-1.13999522,-2.63792393,1
6,1168,25,-6.58305123,-14.01872797,1
6,1168,26,-10.85537144,7.38244634,1
6,1168,27,-12.63721519,26.90420861,1
6,1168,28,-3.28756366,1.81111145,1
6,1168,29,4.73836011,-6.5597794,1
6,1168,30,1.42148035,-4.70666082,1
6,1168,31,-3.37311109,2.17281755,1
6,1168,32,4.59268131,-3.37298312,1
6,1168,33,-12.59671346,14.19053512,1
6,1168,34,5.70603882,-4.49896356,1
6,1168,35,37.12580594,-60.41617788,1
6,1168,36,-0.6075208,-0.59039669,1
6,1168,37,0.72131727,2.11609095,1
