#stokes,freq,ind,real,imag,eta
12,935.832,46,-1.31806633,-2.54937237,1
12,935.832,47,-1.24859394,-1.03828341,1
12,935.832,48,2.02692224,2.00276404,1
12,935.832,49,8.50176046,4.25895926,1
12,935.832,50,0.47064841,0.42771455,1
12,935.832,51,0.22729949,-0.38061994,1
12,935.832,52,0.2900743,0.22606722,1
12,935.832,53,-0.07037534,0.48486801,1
12,935.832,54,0.43293744,-0.8961896,1
12,935.832,55,-0.00509032,0.33694626,1
12,935.832,56,0.08856511,0.4307046,1
12,935.832,57,0.06985058,-0.10717169,1
12,935.832,58,-0.00699496,-0.18057598,1
12,935.832,59,-0.08963355,-0.08887061,1
12,935.832,60,-11.11257717,-1.88876521,1
12,935.832,61,4.67805726,-2.15385085,1
12,935.832,62,-7.50603252,0.64894059,1
12,935.832,63,-2.09280402,-1.93103819,1
12,935.832,64,-6.59701668,-2.77071225,1
12,935.832,65,-0.7300626,-0.97446225,1
9,989.332,0,303.3079066,-2.83557392,1
9,989.332,1,23.00718958,-1.97042067,1
9,989.332,2,0.98770723,1.38185822,1
9,989.332,3,19.2530845,-20.54156955,1
9,989.332,4,-271.0940113,39.41293031,1
9,989.332,5,0.03940646,1.1617996,1
9,989.332,6,10.22803805,2.12901173,1
9,989.332,7,23.88994389,19.87107008,1
9,989.332,8,2.45807416,-12.65072916,1
9,989.332,9,-3.52809887,13.3307378,1
9,989.332,10,-35.66059449,40.76497461,1
9,989.332,11,0.90781879,-1.24614928,1
9,989.332,12,13.54191349,-57.82694061,1
9,989.332,13,19.38727556,7.42107113,1
9,989.332,14,-11.54243984,3.56710022,1
9,989.332,15,3.11412308,0.43012284,1
9,989.332,16,3.07990349,-7.28994591,1
9,989.332,17,-17.3369758,-12.48333,1
9,989.332,18,1.47372356,-3.30627828,1
9,989.332,19,-1.97998788,7.67651855,1
9,989.332,20,0.60242588,-0.74461342,1
9,989.332,21,-9.87020922,11.85363463,1
9,989.332,22,-0.43705225,0.88967853,1
9,989.332,23,-2.68790009,3.14450401,1
9,989.332,24,-6.56942521,38.1600806,1
9,989.332,25,-9.9302991,-6.58241632,1
9,989.332,26,1.18868268,2.01198476,1
9,989.332,27,4.54972226,-0.20006256,1
9,989.332,28,1.68141003,3.17770706,1
9,989.332,29,0.18239775,1.1784325,1
9,989.332,30,-7.89624712,3.24676864,1
9,989.332,31,-6.70265067,-2.91406202,1
9,989.332,32,-0.882983,-0.78107275,1
9,989.332,33,-0.42660699,2.33043212,1
9,989.332,34,-0.537858,0.71897009,1
9,989.332,35,1.85785156,-6.94214053,1
9,989.332,36,1.44880374,-1.98132619,1
9,989.332,37,-0.50997665,0.21970367,1
9,989.332,38,0.23931088,-0.78359349,1
