#stokes,freq,ind,real,imag
8,2052,19, 23.13284450,-61.54029170
8,2052,20,-0.16734940, 2.49508200
8,2052,21, 195.49717310, 45.93307520
8,2052,22, 26.92005210, 7.89996430
8,2052,23, 63.58414620, 15.30461480
8,2052,24, 118.76952570,-4.06416600
8,2052,25,-10.88988450, 1.68910620
8,2052,26, 84.57784330,-3.33771620
8,2052,27, 0.07970970, 0.70372440
8,2052,28,-0.43359060,-4.72497640
8,2052,29,-2.09832990,-0.60846460
8,2052,30,-0.08105530,-1.06489660
8,2052,31,-2.20777760,-10.47719410
8,2052,32,-6.01617110, 2.85650890
8,2052,33, 6.59651460,-19.59364590
8,2052,34, 0.27135520,-0.28127830
8,2052,35,-22.84100590, 62.17322790
8,2052,36,-12.28392230,-3.30648570
8,2052,37, 9.77045080, 2.81845000
8,2052,38,-7.65555580,-2.03276100
8,2052,39, 8.13699570, 1.90787690
8,2052,40,-15.83445520,-12.51180630
8,2052,41, 5.41260320, 0.49789210
8,2052,42,-57.13441070, 5.48214060
8,2052,43,-3.04494310,-1.60533620
8,2052,44,-46.35357190, 0.72697240
8,2052,45, 0.84893460, 3.14680800
8,2052,46, 1.30978490, 4.71867410
8,2052,47, 1.29530490, 1.27443480
8,2052,48,-0.51248910,-1.48055970
8,2052,49, 1.60775220, 1.39969960
8,2052,50, 1.95400390, 9.54422010
8,2052,51, 1.24706110,-0.58002680
8,2052,52,-0.06658560,-0.56959930
8,2052,53,-4.55283390, 12.37211030
8,2052,54, 8.12023090,-23.34801660
8,2052,55, 1.68734070,-0.12097050
8,2052,56,-2.03376290, 0.23421560
8,2052,57,-1.84526810, 0.05634460
8,2052,58, 2.00705470, 0.03257140
8,2052,59,-0.89689590,-1.32009820
8,2052,60, 34.97093620, 12.32348090
8,2052,61, 2.14747000,-2.24877840
8,2052,62,-0.40564980, 0.26443330
8,2052,63, 4.67462070, 0.39179520
8,2052,64, 70.74426210,-1.21170450
8,2052,65, 1.58121350, 0.57972260
5,2180,0, 241.94728140,-0.01228390
5,2180,1, 0.37329510, 5.06059380
5,2180,2,-11.58070640,-92.70960310
5,2180,3, 288.53654450,-192.10576670
5,2180,4,-106.71036990,-5.53906490
5,2180,5, 27.60844820,-0.18665830
5,2180,6,-0.24649820, 1.88481920
5,2180,7, 0.82723520, 4.98386860
5,2180,8,-8.50079040,-11.63748030
5,2180,9, 19.09241520, 79.77901550
5,2180,10,-533.15829950, 343.72844410
5,2180,11, 52.39128020,-21.97637120
5,2180,12,-187.99288900, 13.71005700
5,2180,13,-13.68779490, 5.25146110
5,2180,14,-43.75979410,-3.44787960
5,2180,15, 1.51843390, 1.16898400
5,2180,16, 0.65996840,-1.70752670
5,2180,17, 1.60430680,-7.50078320
5,2180,18, 2.67577100,-7.44904640
5,2180,19, 11.81523380, 30.65918430
5,2180,20, 1.70397090, 16.19828880
5,2180,21,-100.05487240, 71.18958570
5,2180,22,-11.38879940, 13.90682960
5,2180,23,-35.87323440, 24.46795850
5,2180,24, 83.86137640,-0.55309120
5,2180,25,-0.87580880,-2.55539040
5,2180,26, 76.00577550,-0.97725730
5,2180,27,-5.51738440,-1.06195860
5,2180,28,-0.97077810,-0.26325020
5,2180,29,-3.47020640,-0.69980250
5,2180,30,-3.55937040, 2.02882880
5,2180,31,-5.57808150,-1.52633640
5,2180,32,-8.23369310,-29.90090880
5,2180,33, 2.63938830, 15.28120450
5,2180,34, 0.10230150,-11.69648130
5,2180,35,-10.07333710,-40.62136550
5,2180,36,-3.87077880,-4.96562980
5,2180,37,-3.27018570, 2.86675150
5,2180,38,-3.56131160, 0.86023710
5,2180,39,-3.23079840, 2.89318510
5,2180,40,-14.46577810,-13.67421790
5,2180,41,-0.98884380,-3.60111010
5,2180,42,-30.15332110, 6.17816100
5,2180,43,-0.60685680, 2.69113800
5,2180,44,-36.16635500, 3.60318510
5,2180,45,-1.26647950,-0.29785180
5,2180,46,-1.28803000,-3.90119890
5,2180,47, 3.27868130, 3.77490470
5,2180,48, 2.09697080,-0.44146450
5,2180,49, 3.16976090, 4.22039890
5,2180,50,-1.07446160, 17.56425100
5,2180,51, 1.50434440, 5.62608210
5,2180,52, 0.99307660, 7.17081710
5,2180,53,-2.12140190,-8.18457280
5,2180,54, 2.34611490, 15.41035130
5,2180,55, 0.67257540, 1.65496910
5,2180,56, 9.00926500,-1.07820630
5,2180,57,-0.26491080,-0.31397290
5,2180,58,-1.24460670,-2.95586120
5,2180,59, 2.60854090, 0.00680850
5,2180,60, 35.93505280, 10.06662250
5,2180,61, 7.96542450, 2.82874080
5,2180,62, 3.88903850,-4.60766440
5,2180,63, 7.04332760, 1.90708380
5,2180,64, 62.24075500, 0.08968210
5,2180,65,-0.92256790, 2.05674530
6,2180,0, 5.90823600,-0.84744070
6,2180,1,-0.15496180, 2.99898420
6,2180,2,-30.96812830,-19.28467840
6,2180,3, 166.04158580, 147.63510200
6,2180,4,-2.94359710, 3.30047290
6,2180,5, 1.79423840,-1.64773140
6,2180,6, 1.56356230, 1.23683180
6,2180,7, 4.06710720,-6.15128700
6,2180,8,-33.56572170,-22.11590030
6,2180,9, 61.01452190, 42.73115440
6,2180,10,-299.37928880,-266.18255980
6,2180,11, 26.57524130, 20.15355340
6,2180,12, 4.10997500,-1.46646320
6,2180,13, 8.24429920, 2.04233680
6,2180,14,-0.16019390,-2.86052980
6,2180,15, 2.19033630, 0.80489000
6,2180,16,-1.01544950,-2.17287820
6,2180,17,-3.62285830, 2.92665840
6,2180,18,-10.79795860,-9.38151110
6,2180,19, 29.69516840, 24.83555520
6,2180,20,-0.82096050, 3.68855850
6,2180,21,-54.60728620,-48.70237080
6,2180,22,-14.89304040,-12.88920710
6,2180,23,-19.71321380,-18.09375770
6,2180,24, 1.87934790, 0.01810940
6,2180,25,-2.40919140,-2.49931310
6,2180,26,-3.00318080, 3.44757520
6,2180,27,-3.89443530,-0.18805280
6,2180,28, 0.46786540, 0.40469420
6,2180,29,-2.21329020,-2.09757440
6,2180,30,-0.46907680, 2.46768290
6,2180,31,-3.49194470, 1.62634410
6,2180,32,-5.50360340,-4.39332880
6,2180,33, 10.15489530, 11.81993080
6,2180,34, 3.50856580,-0.78805420
6,2180,35,-33.15019590,-23.66404900
6,2180,36, 5.67222870, 3.91115010
6,2180,37, 1.12591690,-4.70603240
6,2180,38,-0.61778020, 2.07515130
6,2180,39,-1.44765390,-1.71909890
6,2180,40,-4.65647750, 0.62496640
6,2180,41,-5.55334160, 4.76053100
6,2180,42,-0.19461750,-0.11403040
6,2180,43, 6.16648340, 3.64837160
6,2180,44,-2.24216810,-0.99406970
6,2180,45,-0.53484710, 1.51744910
6,2180,46,-1.84471140,-3.07775160
6,2180,47, 3.69270070, 0.95118930
6,2180,48,-0.34768350, 0.59961080
6,2180,49, 3.22278480,-1.38154950
6,2180,50,-1.62095010,-3.33052190
6,2180,51, 2.16067140,-4.35945570
6,2180,52,-1.00949050, 0.32630350
6,2180,53,-6.45493190,-4.86756710
6,2180,54, 11.12850090, 10.19072060
6,2180,55,-1.59504010, 1.40289360
6,2180,56,-3.56960660,-0.15388940
6,2180,57,-0.15258450, 2.46859630
6,2180,58, 3.34916640,-0.03544770
6,2180,59, 0.57599650, 0.42450570
6,2180,60, 1.78312910,-2.14138720
6,2180,61, 4.13023220,-5.46168150
6,2180,62, 6.10740420,-2.06291600
6,2180,63,-2.11665140,-4.82704320
6,2180,64, 0.02634210, 0.40275270
6,2180,65, 1.18404150,-1.26338350
7,2180,0, 6.24229140,-1.68953210
7,2180,1, 1.10671530, 1.57739280
7,2180,2, 7.44394780,-29.91137850
7,2180,3, 182.11810950, 38.82148180
7,2180,4,-2.57274370,-2.30564300
7,2180,5, 1.01121280, 2.44746100
7,2180,6, 1.52611750, 2.04777360
7,2180,7, 0.46978840, 0.98719020
7,2180,8, 5.91978840,-35.55308180
7,2180,9,-9.83407490, 63.95729890
7,2180,10,-321.94136210,-64.49742310
7,2180,11, 13.46651390, 9.00663680
7,2180,12, 2.38415160, 0.99096680
7,2180,13, 9.39406090,-3.47766900
7,2180,14,-1.84846630, 2.79362950
7,2180,15,-3.69262360, 1.14396550
7,2180,16, 2.18209190,-1.81581730
7,2180,17,-3.39878690,-1.40056780
7,2180,18,-1.73439810,-14.34496730
7,2180,19, 0.25520670, 39.11293070
7,2180,20, 0.26061190, 1.25652880
7,2180,21,-76.04307180,-11.79374510
7,2180,22,-9.48835080,-0.08439580
7,2180,23,-23.37398360,-4.25224730
7,2180,24, 2.23695440,-2.15811530
7,2180,25,-2.94254300, 4.35309310
7,2180,26,-2.12277280,-4.74058740
7,2180,27,-2.06665710,-1.14665510
7,2180,28,-0.85183700, 0.60906570
7,2180,29,-0.25648950,-2.67280780
7,2180,30,-0.34173420, 1.47121330
7,2180,31, 3.03462320, 2.30932400
7,2180,32,-0.76430030,-5.88122590
7,2180,33,-2.57598300, 10.61547230
7,2180,34,-0.57146240, 1.40045250
7,2180,35, 3.09373550,-36.66139840
7,2180,36, 8.16133570, 1.51127610
7,2180,37,-3.89847210,-0.01770460
7,2180,38, 3.77295010,-0.85722160
7,2180,39,-3.30529160,-0.16246980
7,2180,40,-2.35124960, 0.74832830
7,2180,41,-3.71676940,-6.69359600
7,2180,42,-0.58482550, 1.92654570
7,2180,43, 0.70889350, 2.26716180
7,2180,44,-0.06700310, 1.98586200
7,2180,45, 2.01146180, 1.93584420
7,2180,46, 1.48880370,-3.34382240
7,2180,47, 1.50814750, 0.91987720
7,2180,48,-1.16991380,-0.36135040
7,2180,49, 0.80629770,-1.80922240
7,2180,50, 3.06164440,-2.30648680
7,2180,51,-1.80648080,-0.43060470
7,2180,52, 1.10781220,-1.91952880
7,2180,53, 0.75996890,-7.26668830
7,2180,54,-0.47043260, 13.36811940
7,2180,55, 0.29554990, 1.63156610
7,2180,56,-2.79133260,-0.86061820
7,2180,57, 0.80800130, 0.05930360
7,2180,58, 0.20620060,-2.43072290
7,2180,59,-0.13134690, 0.22025230
7,2180,60, 0.23838640, 1.05309610
7,2180,61, 2.92859810, 5.19127380
7,2180,62, 3.15884710, 1.34503800
7,2180,63, 0.64282360,-0.67081230
7,2180,64, 0.06993550, 1.16186850
7,2180,65, 2.34097340, 3.06569850
8,2180,0, 253.13693090, 2.25748540
8,2180,1, 0.30129210,-40.65166290
8,2180,2,-16.55715490, 41.25542500
8,2180,3, 92.42135840,-95.84390380
8,2180,4,-130.11901950,-4.42796700
8,2180,5, 12.07306930, 2.94063970
8,2180,6, 0.97487960,-7.91250540
8,2180,7,-1.89514540, 47.74727670
8,2180,8,-15.47895780, 70.34500590
8,2180,9, 33.85827470,-120.32193970
8,2180,10,-171.37776880, 176.80505940
8,2180,11, 41.30650750,-13.47983310
8,2180,12,-186.57061580, 12.10838850
8,2180,13, 1.02686270, 1.40235580
8,2180,14,-50.37955770,-0.23368930
8,2180,15, 2.43072190, 2.17257450
8,2180,16, 0.98853640, 5.43836750
8,2180,17, 8.76857840, 5.66388940
8,2180,18,-4.35630280, 41.18413550
