#stokes,freq,ind,real,imag
7,1168,6,0.65409407,-0.31094220
7,1168,7,1.62968472,4.25923341
7,1168,8,13.92215189,-48.21889886
7,1168,9,-33.98700594,93.14937500
7,1168,10,-24.23463804,8.00450523
7,1168,11,-18.83945751,11.01992921
7,1168,12,9.91993230,-8.53472973
7,1168,13,22.87827672,-38.35084793
7,1168,14,9.49639089,-5.88179502
7,1168,15,-2.19955066,0.71624068
7,1168,16,-1.87874969,0.44052060
7,1168,17,7.70609566,-3.86166795
7,1168,18,19.33735061,-21.28589054
7,1168,19,-23.70978209,46.45387429
7,1168,20,-3.27886596,3.84299774
7,1168,21,-23.69369072,14.01988633
7,1168,22,2.59771969,-0.95422144
7,1168,23,-3.59841113,1.85785389
7,1168,24,-4.03355896,-1.30460688
7,1168,25,-6.53308377,-13.90549469
7,1168,26,-12.11243720,8.52485435
7,1168,27,-11.98377342,25.90789854
7,1168,28,-1.10970557,-2.53783505
7,1168,29,3.86371155,-0.17207999
7,1168,30,-1.00661518,-0.14321713
7,1168,31,-5.41880426,1.01114369
7,1168,32,0.24933322,-6.58902628
7,1168,33,-7.78509617,13.98313355
7,1168,34,5.34000108,-3.49356824
7,1168,35,19.29249168,-48.61693434
7,1168,36,2.00323164,-1.06454581
7,1168,37,-2.09023149,1.34270775
7,1168,38,2.19802039,-1.56578241
7,1168,39,-1.75574754,1.10252510
7,1168,40,1.25754161,4.94085889
7,1168,41,-1.72048861,27.79468673
7,1168,42,8.76654868,-8.02692256
7,1168,43,15.74554663,-32.97961773
7,1168,44,2.21146176,-3.29133601
7,1168,45,1.21921690,1.83376071
7,1168,46,-0.74000107,0.44798667
7,1168,47,-1.58097443,0.35839938
7,1168,48,2.57751519,-0.48653702
7,1168,49,0.23231498,0.06921809
7,1168,50,-0.27702777,-2.20115337
7,1168,51,-0.41838127,3.07193870
7,1168,52,-2.78685384,1.11712066
7,1168,53,4.26752725,-9.75344373
7,1168,54,-8.30457010,19.90589205
7,1168,55,-0.29552856,0.38633942
7,1168,56,0.86747438,-0.85512462
7,1168,57,-0.69974732,0.51319841
7,1168,58,0.57550149,-0.54978535
7,1168,59,-0.20689670,0.15953206
7,1168,60,-0.51075076,-3.69284390
7,1168,61,0.47042281,-13.33216811
7,1168,62,-5.08622671,6.25287717
7,1168,63,-9.58797427,19.72929424
7,1168,64,-3.60187157,3.22967592
7,1168,65,-1.40377979,3.39277694
8,1168,0,629.78890144,-10.07217797
8,1168,1,15.57651062,-11.12369783
8,1168,2,-32.88893639,105.26228097
8,1168,3,-86.29776581,-188.62167697
8,1168,4,-341.12942006,-58.12130623
8,1168,5,-8.10370784,-9.83684402
8,1168,6,-0.05922252,-14.86858817
8,1168,7,15.38155216,7.54187110
8,1168,8,-64.25654198,6.40870258
8,1168,9,114.18267194,-106.26589265
8,1168,10,151.17144646,364.37094344
8,1168,11,-15.06376704,-33.11000716
8,1168,12,-392.15735658,98.73557858
8,1168,13,-6.11044227,16.90960464
8,1168,14,-48.03746343,-3.96447539
8,1168,15,-4.80970278,8.98116331
8,1168,16,-5.81918359,14.52585943
8,1168,17,-25.31203942,-11.11664420
8,1168,18,-33.30415193,11.86444818
8,1168,19,43.23661021,-55.52325776
8,1168,20,11.68995901,0.47068728
8,1168,21,34.39809570,78.93433828
8,1168,22,14.72144518,9.06683092
8,1168,23,11.22122060,25.76503314
8,1168,24,260.93159135,-25.91677713
8,1168,25,8.51672355,-9.57672626
8,1168,26,127.23574107,-16.14978748
8,1168,27,9.46669303,-5.33884501
8,1168,28,5.69860064,-7.67302473
8,1168,29,7.73501161,-12.25613793
8,1168,30,1.86991227,3.74380963
8,1168,31,6.55401616,12.92453839
8,1168,32,-5.63544692,23.63320548
8,1168,33,25.00234167,-26.46110496
8,1168,34,-12.66627621,-2.05818582
8,1168,35,-58.78514914,56.21152653
8,1168,36,-1.49319345,-6.75947609
8,1168,37,0.38511807,1.69601996
8,1168,38,-2.30638893,-2.24239947
8,1168,39,1.22111321,3.24762150
8,1168,40,-83.34349431,-15.43709770
8,1168,41,-2.45398069,3.77852113
8,1168,42,-213.75948775,42.65856260
8,1168,43,-16.61608008,8.27974955
8,1168,44,-78.35745791,6.40969657
8,1168,45,-1.95186654,3.34505869
8,1168,46,-10.21511130,11.60492846
8,1168,47,-3.12668784,5.41508187
8,1168,48,-0.79383822,-10.89077538
8,1168,49,3.01014904,-4.93897928
8,1168,50,1.38551058,0.43429372
8,1168,51,-0.12571023,6.86504627
8,1168,52,7.25987674,-1.02730817
8,1168,53,-11.42013815,11.63108039
8,1168,54,22.68679487,-25.60764138
8,1168,55,-1.45169593,-2.32911990
8,1168,56,-2.05781307,0.77724417
8,1168,57,-0.02525237,0.66551215
8,1168,58,-1.19102499,0.52583682
8,1168,59,-0.04372343,0.16334931
8,1168,60,39.09102302,14.72782553
8,1168,61,0.37071585,-2.41074186
8,1168,62,188.20657846,-47.04603138
8,1168,63,9.21299227,-5.50865786
8,1168,64,53.16577984,-5.44398946
8,1168,65,-1.30134319,-0.19814805
5,1232,0,594.42313619,-11.17836452
5,1232,1,13.17740031,5.12996545
5,1232,2,-33.72802145,-106.78954316
5,1232,3,-127.96253228,50.77817389
5,1232,4,-309.29892174,-59.46365725
5,1232,5,-2.91839881,-12.35088621
5,1232,6,3.14312077,-12.49219636
5,1232,7,8.93757267,-8.90196251
5,1232,8,-64.52856129,-43.18345139
5,1232,9,123.71974666,153.75344484
5,1232,10,264.82962379,-89.07232954
5,1232,11,-7.54368141,-8.91225178
5,1232,12,-370.92443021,115.90405864
5,1232,13,-9.61383296,18.28866652
5,1232,14,-67.55008347,-1.69416739
5,1232,15,-4.91427907,6.90917308
5,1232,16,-6.57341842,10.91752449
5,1232,17,-19.66404395,-7.01353764
5,1232,18,-41.00386195,-22.44603083
5,1232,19,46.83962143,76.98661066
5,1232,20,6.09558339,2.41673713
5,1232,21,66.99074376,-30.51558185
5,1232,22,-14.95917491,8.14408763
5,1232,23,18.33807722,-7.16449543
5,1232,24,213.55427303,-40.21486920
5,1232,25,4.85147252,-5.61517894
5,1232,26,107.84027158,-14.45855541
5,1232,27,6.95819985,-4.28299857
5,1232,28,2.19780180,-7.33381747
5,1232,29,7.08077209,-10.87505925
5,1232,30,1.26850924,5.45242863
5,1232,31,5.21554949,14.29918270
5,1232,32,-0.96577390,-27.19143469
5,1232,33,23.87509237,30.21149618
5,1232,34,-9.20989394,0.28643693
5,1232,35,-63.12907722,-82.29485701
5,1232,36,-4.97895804,4.53997228
5,1232,37,2.65142710,-2.08590907
5,1232,38,1.06679235,-0.01066831
5,1232,39,3.20491546,-1.82031019
5,1232,40,-39.69822820,-10.98348387
5,1232,41,2.04825891,-1.33989990
5,1232,42,-153.29653813,38.88420471
5,1232,43,-14.10814868,7.86367745
5,1232,44,-76.61519991,6.10449034
5,1232,45,-0.38050925,2.07881692
5,1232,46,-8.68843147,10.88591997
5,1232,47,-3.46618532,5.13703159
5,1232,48,0.98889032,-12.93529661
5,1232,49,3.00030589,-7.47711880
5,1232,50,-1.40780608,-1.48645382
5,1232,51,4.68107117,-3.00079626
5,1232,52,6.78730558,0.68103635
5,1232,53,-12.32027519,-16.40285941
5,1232,54,25.00146561,33.84852138
5,1232,55,-0.91147400,0.04677330
5,1232,56,4.13341087,-1.40355168
5,1232,57,0.76631350,-0.48051316
5,1232,58,2.21295196,-0.83770294
5,1232,59,-0.01675219,-0.03457924
5,1232,60,27.72653186,13.38682879
5,1232,61,-1.56183688,0.23297861
5,1232,62,143.59016194,-48.74313269
5,1232,63,9.33622885,-6.09523267
5,1232,64,90.66951804,-8.79036059
5,1232,65,1.40533056,-0.60620590
6,1232,0,-0.18192631,-0.13886207
6,1232,1,0.10476288,3.05525038
6,1232,2,31.75668881,-29.86445428
6,1232,3,-4.31222111,81.88473079
6,1232,4,-7.08234393,5.43162867
6,1232,5,-21.41546875,38.32905968
6,1232,6,-1.31056996,1.59027287
6,1232,7,1.66571843,-2.33163669
6,1232,8,38.73490274,-34.78176329
6,1232,9,-75.80209503,70.34785591
6,1232,10,5.51356727,-161.83674035
6,1232,11,10.88229322,32.32315038
6,1232,12,7.32006877,-7.03896646
6,1232,13,22.05092723,-34.88807569
6,1232,14,9.05996466,-5.60737318
6,1232,15,-1.66155766,5.32098093
6,1232,16,-0.83433044,2.64189218
6,1232,17,4.63823134,-3.14997790
6,1232,18,23.81963331,-19.75516193
6,1232,19,-46.07450567,34.00608988
6,1232,20,-3.97494960,2.98730124
6,1232,21,14.18327560,-16.67932341
6,1232,22,-1.92608824,-9.75168683
6,1232,23,1.56491439,-9.50200059
6,1232,24,0.54515588,1.33068127
6,1232,25,-5.33255371,-6.97141734
6,1232,26,-11.40821731,5.83776872
6,1232,27,-10.29669203,23.21722589
6,1232,28,-2.80487857,2.23191153
6,1232,29,3.82284330,-6.71485744
6,1232,30,1.24081713,-6.63647105
6,1232,31,-3.47670556,0.04488362
6,1232,32,6.15365169,-1.60817184
6,1232,33,-14.55923716,9.21958559
6,1232,34,5.73646347,-3.57978101
6,1232,35,41.46905682,-37.06386441
6,1232,36,-1.67700241,0.12578848
6,1232,37,1.11580612,1.59793199
6,1232,38,-1.48602533,-1.09691479
6,1232,39,1.01048367,0.23202301
6,1232,40,-2.87605322,1.41204163
6,1232,41,-2.74909113,23.35405678
6,1232,42,7.71399746,-4.73205338
6,1232,43,12.25557475,-30.79479308
6,1232,44,2.23585757,-1.53222610
6,1232,45,2.29060836,-1.85918832
6,1232,46,0.44476130,-0.87014495
6,1232,47,-2.16668413,4.52481267
6,1232,48,-0.23747856,5.88356974
6,1232,49,-0.58246407,3.49105419
6,1232,50,0.49955639,-2.61942175
6,1232,51,-0.04552365,4.44991152
6,1232,52,-3.13024924,1.32222480
6,1232,53,8.71036457,-7.26501516
6,1232,54,-17.96872713,14.00255968
6,1232,55,0.07419632,1.60733138
6,1232,56,-0.53173212,-0.82275660
6,1232,57,0.15683361,0.25413441
6,1232,58,-0.28554116,-0.47612869
6,1232,59,0.00150259,0.23981323
6,1232,60,1.90004248,-1.19297256
6,1232,61,1.47981141,-13.88993245
6,1232,62,-4.22611359,3.75248805
6,1232,63,-8.39191553,20.64158211
6,1232,64,-4.60774450,2.18393304
6,1232,65,-2.41801173,3.08433749
7,1232,0,-0.32965385,-0.02925095
7,1232,1,1.00627051,1.57422573
7,1232,2,22.45421276,-20.50499641
7,1232,3,-21.72367387,47.46654092
7,1232,4,-6.44154780,5.49937675
7,1232,5,-18.09967534,40.78514301
7,1232,6,0.53609217,-3.54796725
7,1232,7,0.26498943,3.79863618
7,1232,8,26.05181114,-25.81204547
7,1232,9,-54.41138375,52.12341632
7,1232,10,56.24940206,-89.95060818
7,1232,11,-19.76015260,6.48819933
7,1232,12,5.91397618,-6.78487544
7,1232,13,18.25378608,-33.33620560
7,1232,14,10.36373064,-7.11422628
7,1232,15,-2.57439176,2.25359708
7,1232,16,-0.10213908,2.34373009
7,1232,17,5.73080250,-1.32795397
7,1232,18,22.26107680,-11.74932505
7,1232,19,-33.08496882,22.97867700
7,1232,20,-3.87457802,2.07652216
7,1232,21,-1.46470745,-18.63966082
7,1232,22,3.84530821,0.43375341
7,1232,23,2.65132877,-6.21449222
7,1232,24,-0.21122698,0.84064100
7,1232,25,-3.88208987,-9.21563077
7,1232,26,-12.30862048,7.81584394
7,1232,27,-10.09871011,25.32943985
7,1232,28,-0.05179704,-3.52164567
7,1232,29,3.80785413,-0.49268626
7,1232,30,-1.52738869,-2.23383392
7,1232,31,-4.97961690,-1.11397986
7,1232,32,2.61505714,-3.50625041
7,1232,33,-11.72344896,8.68890749
7,1232,34,6.05093802,-2.37888563
7,1232,35,30.25421414,-26.55811668
7,1232,36,0.32864508,2.06149981
7,1232,37,-0.94475596,-0.53024749
7,1232,38,1.05473444,-0.00137106
7,1232,39,-0.57013624,-0.79456831
7,1232,40,-0.95315946,1.78385618
7,1232,41,-2.74354771,23.01393721
7,1232,42,7.37510902,-6.31091018
7,1232,43,11.67136292,-30.90978778
7,1232,44,2.40601592,-2.43619614
7,1232,45,1.06089413,2.59347834
7,1232,46,-1.14932220,0.52489797
7,1232,47,-1.36153974,0.86084038
7,1232,48,2.29004994,1.74850483
7,1232,49,0.81899873,0.95158854
7,1232,50,-0.08469362,-1.06065745
7,1232,51,-0.19442263,1.42254367
7,1232,52,-3.43802961,1.26547981
7,1232,53,6.39693546,-5.25889133
7,1232,54,-12.87950926,10.39172084
7,1232,55,-0.44670954,0.44923688
7,1232,56,0.71690840,-0.80161862
7,1232,57,-0.27915100,-0.24416871
7,1232,58,0.44986515,-0.49341753
7,1232,59,-0.13394169,-0.03008930
7,1232,60,0.44804673,-1.53763739
7,1232,61,1.37568847,-12.35649515
7,1232,62,-3.28176238,4.58352149
7,1232,63,-7.40564089,19.06877439
7,1232,64,-4.54608154,2.65035399
7,1232,65,-2.27957337,3.63279164
8,1232,0,604.85811709,-11.22245878
8,1232,1,13.01758133,-9.52553361
8,1232,2,-30.58996289,117.82342379
8,1232,3,-90.54260275,-217.78760280
8,1232,4,-275.05665369,-64.64243924
8,1232,5,-9.07661479,-8.22955585
8,1232,6,4.83420341,-15.13940977
8,1232,7,8.88892863,1.25080834
8,1232,8,-61.59620088,27.01630600
8,1232,9,111.68708891,-138.34687907
8,1232,10,159.12991695,418.63840334
8,1232,11,-16.61114747,-27.91691243
8,1232,12,-370.23688374,111.33691260
8,1232,13,-6.52394299,13.24590057
8,1232,14,-69.21566086,1.20968480
8,1232,15,-2.37390771,9.44032613
8,1232,16,-7.94571243,12.55176855
8,1232,17,-19.20811625,-4.41179027
8,1232,18,-36.59727504,23.07945583
8,1232,19,43.72987206,-73.61008974
8,1232,20,13.73860860,-1.98223067
8,1232,21,35.58111583,99.27742921
8,1232,22,15.12558053,6.91466067
8,1232,23,11.66948493,30.49879795
8,1232,24,194.45241151,-34.01258444
8,1232,25,5.70289768,-5.14472748
8,1232,26,115.38965258,-18.55832846
8,1232,27,4.17974259,-2.02353512
8,1232,28,3.54253864,-8.14458088
8,1232,29,4.59791120,-11.34984880
8,1232,30,1.02206089,4.18211095
8,1232,31,5.28548630,10.90445678
8,1232,32,-2.49303922,23.96132731
8,1232,33,23.02050589,-29.39371387
8,1232,34,-13.58983575,0.60972482
8,1232,35,-56.06496943,75.14135599
8,1232,36,-2.46577005,-9.10713070
8,1232,37,0.25450813,3.34112024
8,1232,38,-2.42185203,-3.14205752
8,1232,39,1.17886802,4.52389256
8,1232,40,-38.38501358,-11.26705040
8,1232,41,-0.49958705,0.54453883
8,1232,42,-155.61622634,41.51949459
8,1232,43,-10.73085466,4.38818115
8,1232,44,-85.99184860,7.53003927
8,1232,45,-1.84901644,3.41189449
8,1232,46,-8.23380659,11.66770893
8,1232,47,-2.23984384,4.94128225
8,1232,48,1.01778544,-10.55982197
8,1232,49,2.65589765,-6.23512678
8,1232,50,0.92615294,1.21264919
8,1232,51,0.71264177,4.33752017
8,1232,52,7.37813350,-1.35768936
8,1232,53,-11.10910754,15.16829711
8,1232,54,22.44891601,-31.80372293
8,1232,55,-1.46724173,-1.77999138
8,1232,56,-1.89265521,0.85761276
8,1232,57,-0.04844754,1.31746250
8,1232,58,-1.00669930,0.55435342
8,1232,59,-0.13168595,0.20888903
8,1232,60,28.35177165,11.51622225
8,1232,61,0.06818348,-0.76277009
8,1232,62,136.37069893,-47.41237746
8,1232,63,6.71265146,-3.57981093
8,1232,64,87.29893387,-9.27804670
8,1232,65,0.19116798,-0.49482312
5,1296,0,521.49312180,-12.35428779
5,1296,1,18.10275666,1.46513949
5,1296,2,-29.42637172,-96.63067403
5,1296,3,-23.46556542,6.21313134
5,1296,4,-298.49649604,-43.94429312
5,1296,5,-5.70711592,-8.85656336
5,1296,6,-2.10349361,-13.06303035
5,1296,7,1.36439076,-5.89486766
5,1296,8,-56.24100690,-37.34713150
5,1296,9,109.85667586,140.55429084
5,1296,10,65.22574171,-8.94037591
5,1296,11,-4.68636418,-10.97262962
5,1296,12,-347.02207117,119.54679872
5,1296,13,-11.77515219,14.74690014
5,1296,14,-72.89217257,1.89337685
5,1296,15,-5.32390830,1.65747652
5,1296,16,-4.42866774,14.49739297
5,1296,17,-14.44022251,-7.40616127
5,1296,18,-32.82136192,-23.75932755
5,1296,19,39.22205913,72.87578244
5,1296,20,6.76482730,-0.51831202
5,1296,21,11.47336961,-10.82627064
5,1296,22,-13.60389618,7.95791628
5,1296,23,3.40323814,-1.35322450
5,1296,24,201.99214038,-54.99178587
5,1296,25,7.34879757,-3.31123416
5,1296,26,102.11968117,-9.26930382
5,1296,27,4.22621263,-5.12848284
5,1296,28,-0.96892264,-4.18427331
5,1296,29,11.29357353,-7.53404810
5,1296,30,0.52846327,4.07739938
5,1296,31,1.87848567,17.29393004
5,1296,32,-2.85784182,-27.14840156
5,1296,33,25.03930820,26.09679334
5,1296,34,-8.24281448,0.86110665
5,1296,35,-54.96657237,-77.91559285
5,1296,36,4.34323542,2.66917757
5,1296,37,0.07825334,-1.23331505
5,1296,38,3.31551562,-0.92408092
5,1296,39,0.40748845,-0.88771971
5,1296,40,-17.99431881,-9.02531637
5,1296,41,2.63562414,-5.37694119
5,1296,42,-93.91884192,32.16477829
5,1296,43,-11.77842908,8.81510415
5,1296,44,-51.07223671,1.07521258
5,1296,45,1.61626217,0.24697087
5,1296,46,-7.38888646,7.07452438
5,1296,47,-5.98434335,4.39913132
5,1296,48,2.77690762,-14.22090987
5,1296,49,3.71706292,-9.92521222
5,1296,50,-1.24863284,-0.25759753
5,1296,51,0.75931284,-0.79555848
5,1296,52,6.76204433,-0.14534409
5,1296,53,-10.85760081,-15.19860327
5,1296,54,22.53795853,29.40375166
5,1296,55,-0.17576849,-0.02291667
5,1296,56,2.47614881,-0.91118458
5,1296,57,0.04119987,-0.06911384
5,1296,58,0.96384300,-0.37251842
5,1296,59,-0.05342832,0.05332806
5,1296,60,17.62510540,14.80793634
5,1296,61,-2.05042142,3.82795966
5,1296,62,93.52880532,-44.14434716
5,1296,63,10.09011560,-7.76502758
5,1296,64,114.34418618,-15.13693362
5,1296,65,3.25028665,-1.14474495
6,1296,0,-0.46880297,-0.12643615
6,1296,1,2.19702028,2.73908840
6,1296,2,42.08896464,-34.51032917
6,1296,3,-35.28887390,77.26854481
6,1296,4,-7.28025822,5.89892653
6,1296,5,-18.16615317,35.23362828
6,1296,6,-3.47073739,1.66084303
6,1296,7,0.77716605,-2.10054885
6,1296,8,51.52025149,-38.04578663
6,1296,9,-101.34065262,76.37852581
6,1296,10,61.44330799,-151.13035723
6,1296,11,11.30623275,26.72535846
6,1296,12,9.00693519,-5.14381690
6,1296,13,17.23767574,-29.73560002
6,1296,14,8.12304345,-6.82058990
6,1296,15,1.04655572,4.94252334
6,1296,16,0.92355623,0.96106427
6,1296,17,5.62334588,-4.39876576
6,1296,18,29.95740511,-20.14587424
6,1296,19,-60.13664818,38.87684141
6,1296,20,-2.96073517,2.96937343
6,1296,21,31.05109079,-18.87527332
6,1296,22,-2.18538976,-7.39437388
6,1296,23,5.84417498,-9.17353740
6,1296,24,0.44075721,-2.07483502
6,1296,25,-3.36410308,-4.30437114
6,1296,26,-11.81761121,6.96029131
6,1296,27,-11.19861856,20.64017303
6,1296,28,-3.69184072,1.98632384
6,1296,29,1.66850038,-6.19760958
6,1296,30,0.00056740,-5.18650644
6,1296,31,-5.64888493,1.80794939
6,1296,32,9.33471183,-2.32395893
6,1296,33,-19.54521289,10.06598633
6,1296,34,6.10483545,-4.81404819
6,1296,35,55.25611910,-40.40784747
6,1296,36,-3.53170060,0.46057287
6,1296,37,1.68522296,1.21805157
6,1296,38,-2.10965272,-1.41691645
6,1296,39,1.83453372,-0.02765248
6,1296,40,-3.98219547,4.26274786
6,1296,41,-5.00680494,22.78206563
6,1296,42,7.70332835,-3.63951047
6,1296,43,13.01242571,-27.46475935
6,1296,44,1.91822203,-0.23651669
6,1296,45,1.97742312,-1.05060477
6,1296,46,1.99623635,-1.01141096
6,1296,47,-1.27119052,4.24305960
6,1296,48,0.63044348,5.37323134
6,1296,49,0.45989023,2.60154266
6,1296,50,0.39582264,-3.47828019
6,1296,51,0.73526255,4.55345145
6,1296,52,-4.46971882,2.13335839
6,1296,53,11.50840922,-8.06583733
6,1296,54,-23.67875838,15.30603973
6,1296,55,-0.16389710,0.97448602
6,1296,56,-0.32392423,-0.82261595
6,1296,57,0.04950899,-0.12734558
6,1296,58,-0.12899189,-0.33650307
6,1296,59,-0.15069447,0.15522676
6,1296,60,2.38599473,-2.74387244
6,1296,61,4.10684736,-16.94802536
6,1296,62,-3.86242780,1.99932562
6,1296,63,-9.63500751,21.18432322
6,1296,64,-5.48289970,2.64668994
6,1296,65,-2.88120570,2.57123185
7,1296,0,-0.33879784,-0.23741208
7,1296,1,2.51817871,2.22621681
7,1296,2,32.77874203,-33.82233442
7,1296,3,-47.35434914,26.94860369
7,1296,4,-7.64016765,6.09757121
7,1296,5,-15.74808698,34.97312707
7,1296,6,-1.23796998,-2.58752586
7,1296,7,0.75739993,2.54262544
7,1296,8,39.95497903,-36.96560611
7,1296,9,-79.97202003,76.16481615
7,1296,10,97.44270539,-50.44960244
7,1296,11,-19.24962662,4.23565032
7,1296,12,9.16290564,-5.19899576
7,1296,13,15.10439805,-28.42131427
7,1296,14,8.63212846,-6.97076588
7,1296,15,1.55868572,3.32605812
7,1296,16,1.76719038,0.47611140
7,1296,17,5.94138454,-2.85622651
7,1296,18,28.71908075,-18.78231954
7,1296,19,-47.66041219,38.31481803
7,1296,20,-3.97212094,3.34593323
7,1296,21,10.23362518,-8.58399334
7,1296,22,5.00168455,1.13034036
7,1296,23,5.97708817,-3.40644781
7,1296,24,-0.98834242,-2.85644145
7,1296,25,-2.58165421,-5.64821078
7,1296,26,-11.66354617,7.72872113
7,1296,27,-10.16103319,21.86904449
7,1296,28,-1.09135000,-4.35786987
7,1296,29,0.56543283,-0.52318778
7,1296,30,-3.64906250,-0.77207809
7,1296,31,-7.27337031,-0.59547074
7,1296,32,3.98972952,-5.71709562
7,1296,33,-16.05352343,12.81572824
7,1296,34,7.07590961,-4.39482713
7,1296,35,43.32535527,-40.43289218
7,1296,36,-0.05754960,0.69843441
7,1296,37,0.16148998,-0.51137844
7,1296,38,0.55601153,-0.81333517
7,1296,39,0.08193635,-0.36249964
7,1296,40,-1.89900229,5.56013058
7,1296,41,-5.04129784,23.35494492
7,1296,42,7.21220926,-4.75731479
7,1296,43,12.06922511,-27.92099440
7,1296,44,1.60055755,-0.78572242
7,1296,45,1.03414850,2.79807056
7,1296,46,0.95219926,1.21383944
7,1296,47,0.17021129,0.05122814
7,1296,48,4.04519408,1.18610720
7,1296,49,2.44010807,0.75436310
7,1296,50,0.45305796,-1.64962149
7,1296,51,0.77624622,1.76056858
7,1296,52,-4.94823149,2.43500980
7,1296,53,9.11875525,-8.09715498
7,1296,54,-18.86318758,15.80497267
7,1296,55,0.17860615,0.07518440
7,1296,56,0.37007344,-0.71872410
7,1296,57,0.35248327,-0.19690672
7,1296,58,0.14939536,-0.30617264
7,1296,59,0.08490195,0.00661174
7,1296,60,0.86445426,-3.82890776
7,1296,61,4.04536458,-17.16942599
7,1296,62,-3.54201989,2.85087823
7,1296,63,-8.84662840,21.00351681
7,1296,64,-4.82137044,3.28055993
7,1296,65,-2.80966098,3.04472145
8,1296,0,525.24006748,-12.01281957
8,1296,1,17.14590010,-8.94080547
8,1296,2,-14.14823827,120.05610763
8,1296,3,-279.64578508,-340.40692992
8,1296,4,-294.38732479,-44.99121006
8,1296,5,-10.11425913,-3.51804577
8,1296,6,-1.13610151,-14.39574384
8,1296,7,2.67156902,3.82889862
8,1296,8,-41.83820028,32.95429435
8,1296,9,66.49024680,-158.14214946
8,1296,10,500.51574494,632.91966178
8,1296,11,-31.20186988,-42.27680116
8,1296,12,-347.36260664,119.64406881
8,1296,13,-9.32477953,10.15065758
8,1296,14,-75.05374760,1.90406610
8,1296,15,-2.40748169,1.84303940
8,1296,16,-5.60809025,16.31015011
8,1296,17,-12.32459915,-6.74892772
8,1296,18,-22.46610575,33.86857411
8,1296,19,22.63828032,-83.34220694
8,1296,20,11.16473958,-3.86519871
8,1296,21,114.49672337,140.72477923
8,1296,22,22.29650408,15.56578895
8,1296,23,36.46344648,45.51351676
8,1296,24,199.82198102,-54.09401069
8,1296,25,8.88166753,-4.25887008
8,1296,26,103.20302947,-9.99214912
8,1296,27,0.95802614,-2.12303871
8,1296,28,0.84377603,-4.31234098
8,1296,29,9.38617117,-7.37082968
8,1296,30,-0.84199308,3.17563959
8,1296,31,-0.74099228,15.17212723
8,1296,32,3.44147123,26.07727867
8,1296,33,14.47967805,-29.92961667
8,1296,34,-12.07909658,4.77110787
8,1296,35,-30.56291309,88.85288945
8,1296,36,-11.82172342,-11.88363703
8,1296,37,3.80624964,6.48748342
8,1296,38,-5.07404448,-3.86987597
8,1296,39,4.77081372,6.16321209
8,1296,40,-19.16122422,-9.22173423
8,1296,41,-0.53813933,-1.46174215
8,1296,42,-94.76969739,33.10217492
8,1296,43,-8.75830712,4.80211873
8,1296,44,-55.71821049,1.20301369
8,1296,45,0.83571734,0.88508269
8,1296,46,-8.26052596,8.11112051
8,1296,47,-5.39275351,4.25970810
8,1296,48,5.81203158,-13.79341086
8,1296,49,5.09523280,-9.75906864
8,1296,50,-0.49116998,0.53475281
8,1296,51,-0.80192827,2.21698162
8,1296,52,6.83226408,-2.26491459
8,1296,53,-6.26291510,17.26566080
8,1296,54,13.53745877,-33.06348509
8,1296,55,-1.67601005,-0.47362638
8,1296,56,-0.79592317,0.85940281
8,1296,57,1.09649562,1.82390809
8,1296,58,-0.30214366,0.36883182
8,1296,59,-0.47528675,-0.25979452
8,1296,60,20.03161495,14.86717158
8,1296,61,0.23992885,0.94770245
8,1296,62,92.11672862,-45.27773240
8,1296,63,7.99922247,-4.50701572
8,1296,64,115.74480328,-14.78079353
8,1296,65,2.33077445,-0.99622265
5,1360,0,479.95281547,-12.31139754
5,1360,1,15.17208611,-0.19476880
5,1360,2,-25.56517464,-107.71804918
5,1360,3,-57.30104710,-184.60285749
5,1360,4,-265.10347203,-29.49540938
5,1360,5,-6.31775741,-8.59008222
5,1360,6,-3.02300479,-10.34384001
5,1360,7,0.47097287,-2.94288842
5,1360,8,-49.12804205,-53.38680974
5,1360,9,96.25594582,167.07349410
5,1360,10,124.68323863,338.41689694
5,1360,11,-9.70637896,-28.32365155
5,1360,12,-326.83659024,114.39342318
5,1360,13,-10.24629531,17.71116575
5,1360,14,-78.06456492,-1.85999440
5,1360,15,-6.11092875,2.98812265
5,1360,16,-3.58635902,13.70443209
5,1360,17,-10.91893006,-7.46946832
5,1360,18,-31.78483924,-32.21254247
5,1360,19,36.75336756,88.14733695
5,1360,20,4.93275496,1.37795470
5,1360,21,23.42307044,70.94512690
5,1360,22,-11.44033002,17.30223433
5,1360,23,7.35324549,23.79580374
5,1360,24,194.01153439,-59.80781077
5,1360,25,8.48500035,-7.04119965
5,1360,26,109.95354039,-7.70389619
5,1360,27,1.96971344,-4.07371207
5,1360,28,-3.18599072,-3.07129407
5,1360,29,9.72298482,-9.40727877
5,1360,30,3.40802912,-0.37227123
5,1360,31,2.95509201,17.00853183
5,1360,32,-1.38057008,-28.34567731
5,1360,33,23.58098364,28.31543872
5,1360,34,-6.32583690,-3.95902126
5,1360,35,-48.70878569,-94.99169906
5,1360,36,7.26096375,-4.20061066
5,1360,37,-0.54095676,2.00207882
5,1360,38,3.67940990,-4.35887742
5,1360,39,0.72957708,2.67388639
5,1360,40,4.52152554,-14.54225854
5,1360,41,1.47023464,-4.73032094
5,1360,42,-59.93442237,26.75891354
5,1360,43,-6.27865566,7.48395279
